51320470775_bili,保密,2022-04-06 09:41:30,重温第一季！（第二季看了一遍就看不下去了）,2,0
BATU韩文清_v,女,2022-04-05 22:25:53,后天就是四月七号了捏[音律联觉_欢迎],4,0
联盟最帅的索克萨尔,保密,2022-04-05 19:13:36,我又回来了！四月七号有没有老腊肉来评论区聚会啊！,5,1
叶绿体爱学习,女,2022-04-05 07:38:16,太可惜了[难过][难过]想看视美做第二季,4,0
故里鸥鹭眷云停,男,2022-04-05 00:26:03,迟早把它重刷成两亿,2,0
风落泪零碎,保密,2022-04-04 11:34:01,五年了[雪狐桑_大受震撼],1,0
头痛越烈,保密,2022-04-04 04:32:11,太可惜了,2,0
风清兰,女,2022-04-03 18:30:00,马上开播5周年了[大哭],4,0
要中暑的夏天,女,2022-04-02 14:43:52,看无数遍了，休息多少年了，还能回来吗,3,0
朕咬死你,保密,2022-04-01 18:34:29,新人[热词系列_打卡],8,13
意难平回收站,女,2022-04-01 09:23:59,回来看看[雪容融][雪容融][雪容融],1,0
三月九春,女,2022-03-31 10:12:27,怀念，唉,1,0
温良斗-壹,保密,2022-03-31 08:01:32,巴布鸟！咻！[doge],0,0
墨姬大人,保密,2022-03-29 21:48:27,十年荣耀，一如既往,0,0
天命之歌,保密,2022-03-29 15:39:29,为什么第二季不是视美爸爸接着弄[大哭],1,4
雨宫莲,保密,2022-03-28 18:32:09,第一季永远的神,7,0
热心市民朱一龙,女,2022-03-28 18:24:56,我看五遍了[微笑]什么时候更新,0,1
凌小天,保密,2022-03-28 11:58:30,好久没来了[笑哭]不得不说，千机伞真的还是我最喜欢的挂件[给心心],3,0
无脸龙猫,男,2022-03-28 10:09:26,[2022]了,0,0
白凸子,保密,2022-03-28 03:41:59,[大哭][大哭][大哭],0,0
黎沐li,女,2022-03-27 19:57:18,草看哭了[大哭],2,3
吟愿与,保密,2022-03-26 01:06:55,来咯来咯( *・ω・)✄╰ひ╯,3,3
红颜Kiss,男,2022-03-24 16:56:39,[冰墩墩],0,0
清铃叮当,保密,2022-03-24 14:35:17,趁着疫情来补番_(:3 ｣∠)_,2,2
CMH扪心自问,女,2022-03-23 20:19:44,[冰墩墩],0,0
待清风吹过,保密,2022-03-23 00:28:19,做的很好啊，打斗场景起码看起来是很有力的，都是那种拼劲全力的感觉。别的我感觉打戏并没有这里的那么出色,6,0
尾巴7,女,2022-03-21 16:31:53,还是喜欢第一季视美的画风，终于不是一群小屁孩在拯救世界了！视美的故事线太清晰了，节奏也把握的很好，看起来轻松愉快，要情怀有情怀，要动作有动作！感激视美全力以赴的全职第一季！,7,0
镇魂-加图索,男,2022-03-20 21:24:09,[微笑][微笑][微笑],4,1
BATU韩文清_v,女,2022-03-16 19:48:59,顶着韩队的名字中了几次奖，每次中奖动态评论区都有全职厨调侃我的id[笑哭],6,3
东岛海葵,保密,2022-03-13 04:50:36,第二季在哪看呢,1,1
小玖白踏悠,保密,2022-03-13 02:16:12,好久了，十二区还有人嘛( *・ω・)✄╰ひ╯,6,0
锅锅锅锅锅mei,男,2022-03-12 18:44:53,我去，要不是在电视上看到，我还不知道出第二季呢……,2,2
温良斗-壹,保密,2022-03-12 00:51:29,过来转一下,0,0
营销4513号,女,2022-03-08 19:12:15,一叶知秋 叶修 苏沐秋,2,0
幻星丿,保密,2022-03-05 11:44:39,好扯啊，2526的年纪，十年前1516。。就开始惺惺相惜了？这不是锋芒毕露目中无人,0,1
凌兆路,男,2022-03-05 10:45:00,这转眼要五年了喂！！！,0,0
诗逸゚,女,2022-03-03 23:03:54,纯萌新，求问为什么叶修又叫叶秋(=・ω・=),2,6
梦天弈,保密,2022-03-02 20:52:54,"小十二现在好凉哎。
其实一直觉得全职的水平如果不是当年粉黑大战应该可以9.4往上的....",3,3
CMH扪心自问,女,2022-02-27 08:27:04,[冰墩墩],0,0
君狸九,女,2022-02-26 21:45:02,好久没来，一看评论区，怎么这么多问第二季的呀，[笑哭]第二季完结都有大半年了吧。,2,2
